""
epoch,train_acc,test_acc
117,0.9094,0.9138
118,0.90684,0.9128
119,0.90564,0.9159
120,0.90778,0.9146
121,0.93538,0.9405
122,0.94512,0.9473
123,0.94868,0.9457
124,0.95206,0.9468
125,0.9522,0.9469
126,0.95404,0.9458
127,0.954,0.9478
128,0.95496,0.9454
129,0.95812,0.9473
130,0.95652,0.9453
131,0.95836,0.9445
132,0.9567,0.9496
133,0.95548,0.9456
134,0.9579,0.947
135,0.95934,0.9456
136,0.95946,0.946
137,0.9586,0.9458
138,0.95912,0.9449
139,0.95942,0.9459
140,0.95934,0.9459
141,0.95998,0.9437
142,0.95922,0.9469
143,0.9613,0.9492
144,0.96122,0.944
145,0.96062,0.9428
146,0.96028,0.9496
147,0.96068,0.9446
148,0.96152,0.9451
149,0.9603,0.9451
150,0.9609,0.9433
151,0.96128,0.9437
152,0.96308,0.9398
153,0.96178,0.9457
154,0.96028,0.9455
155,0.96148,0.9423
156,0.96062,0.9453
157,0.96024,0.9475
158,0.96122,0.945
159,0.96236,0.9474
160,0.96118,0.9462
161,0.96726,0.952
162,0.97212,0.9525
163,0.97278,0.9527
164,0.97574,0.9548
165,0.97506,0.9528
166,0.97506,0.9533
167,0.97554,0.9539
168,0.97688,0.9564
169,0.97646,0.9527
170,0.97644,0.9537
171,0.97722,0.9545
172,0.97694,0.9539
173,0.97842,0.9529
174,0.97784,0.9537
175,0.97772,0.9521
176,0.97772,0.9526
177,0.97766,0.9524
178,0.97854,0.9528
179,0.9787,0.952
180,0.9793,0.9533
181,0.97814,0.9536
182,0.9789,0.9537
183,0.9801,0.9538
184,0.978,0.9521
185,0.9801,0.9536
186,0.97988,0.9533
187,0.9785,0.9554
188,0.97946,0.9535
189,0.97942,0.9524
190,0.97996,0.9541
191,0.98018,0.9552
192,0.97846,0.9532
193,0.98144,0.9531
194,0.9796,0.9535
195,0.9794,0.9548
196,0.9791,0.9528
197,0.98066,0.9538
198,0.97956,0.9542
199,0.98066,0.9531
200,0.98016,0.952
""
epoch,train_acc,test_acc
1,0.41722,0.4617
2,0.59754,0.5846
3,0.6672,0.7007
4,0.71178,0.7223
5,0.7355,0.7348
6,0.75342,0.782
7,0.76322,0.7584
8,0.77342,0.765
9,0.77448,0.7905
10,0.77834,0.7887
11,0.78302,0.7829
12,0.78646,0.7866
13,0.7882,0.7797
14,0.79226,0.7937
15,0.79236,0.7496
16,0.79536,0.7685
17,0.7998,0.7551
18,0.7992,0.8198
19,0.8014,0.8181
20,0.8037,0.8349
21,0.80686,0.8258
22,0.80406,0.8338
23,0.80848,0.8056
24,0.80548,0.8268
25,0.80718,0.8358
26,0.80952,0.7899
27,0.81102,0.672
28,0.81026,0.8209
29,0.81288,0.8385
30,0.81488,0.8121
31,0.81352,0.7716
32,0.81774,0.7715
33,0.81832,0.7494
34,0.8186,0.7437
35,0.81576,0.8083
36,0.81798,0.7917
37,0.81886,0.7977
38,0.81964,0.8098
39,0.8176,0.7985
40,0.82016,0.8373
41,0.8207,0.8014
42,0.82308,0.7709
43,0.82164,0.835
44,0.82396,0.8096
45,0.82194,0.7632
46,0.8212,0.8143
47,0.8233,0.8326
48,0.8228,0.8256
49,0.82264,0.7839
50,0.82328,0.8228
51,0.8248,0.8245
52,0.82134,0.8134
53,0.8238,0.8093
54,0.82476,0.8254
55,0.82288,0.8296
56,0.8282,0.8043
57,0.8267,0.7577
58,0.82488,0.8356
59,0.82574,0.8394
60,0.82488,0.8013
61,0.87998,0.9143
62,0.89424,0.9159
63,0.89844,0.9133
64,0.9011,0.9148
