""
epoch,train_acc,test_acc
134,0.99748,0.917
135,0.99738,0.9165
136,0.99724,0.9159
137,0.99766,0.9183
138,0.99756,0.9184
139,0.9976,0.9163
140,0.9973,0.9181
141,0.99706,0.9183
142,0.99788,0.9185
143,0.99788,0.9199
144,0.99756,0.9164
145,0.9984,0.9192
146,0.99814,0.917
147,0.99794,0.9191
148,0.99776,0.92
149,0.99776,0.9178
150,0.9982,0.9184
151,0.99788,0.9162
152,0.99764,0.9162
153,0.9983,0.9178
154,0.99824,0.9197
155,0.99752,0.9191
156,0.99784,0.9191
157,0.99784,0.9176
158,0.99826,0.9154
159,0.9979,0.9181
160,0.99816,0.9151
161,0.99886,0.9217
162,0.99868,0.923
163,0.99918,0.923
164,0.99928,0.9242
165,0.99942,0.923
166,0.9995,0.9251
167,0.99934,0.925
168,0.99922,0.9247
169,0.99936,0.9254
170,0.99952,0.9251
171,0.99952,0.924
172,0.99952,0.924
173,0.99956,0.9243
174,0.99956,0.9248
175,0.99964,0.925
176,0.99974,0.9261
177,0.99962,0.9251
178,0.99964,0.9252
179,0.9997,0.9253
180,0.99964,0.9244
181,0.99966,0.9262
182,0.99982,0.9259
183,0.99972,0.9247
184,0.99982,0.9244
185,0.99964,0.9255
186,0.99984,0.925
187,0.99974,0.925
188,0.99986,0.9251
189,0.99976,0.9247
190,0.99982,0.9253
191,0.99988,0.927
192,0.99984,0.9257
193,0.99974,0.9258
194,0.9998,0.9241
195,0.9998,0.9251
196,0.9998,0.926
197,0.99986,0.9252
198,0.9998,0.9259
199,0.99978,0.9246
200,0.99978,0.9267
""
epoch,train_acc,test_acc
1,0.18152,0.243
2,0.31272,0.4006
3,0.46802,0.5354
4,0.58852,0.6281
5,0.66738,0.6349
