""
epoch,train_acc,test_acc
112,1.0,0.8731
113,1.0,0.8737
114,1.0,0.8735
115,1.0,0.8721
116,1.0,0.8732
117,1.0,0.8742
118,1.0,0.874
119,1.0,0.874
120,1.0,0.8759
121,1.0,0.8765
122,1.0,0.8766
123,1.0,0.8768
124,1.0,0.8768
125,1.0,0.8764
126,1.0,0.878
127,1.0,0.8768
128,1.0,0.8769
129,1.0,0.878
130,1.0,0.8778
131,1.0,0.8774
132,1.0,0.8786
133,1.0,0.8769
134,1.0,0.8775
135,1.0,0.8775
136,1.0,0.8783
137,1.0,0.8779
138,1.0,0.878
139,1.0,0.8775
140,1.0,0.8779
141,1.0,0.8769
142,1.0,0.8774
143,1.0,0.8774
144,1.0,0.8771
145,1.0,0.8772
146,1.0,0.8775
147,1.0,0.878
148,1.0,0.8767
149,1.0,0.8781
150,1.0,0.8788
151,1.0,0.8764
152,1.0,0.8766
153,1.0,0.8778
154,1.0,0.8778
155,1.0,0.8777
156,1.0,0.8778
157,1.0,0.8773
158,1.0,0.8772
159,1.0,0.8783
160,1.0,0.8772
161,1.0,0.8774
162,1.0,0.8764
163,1.0,0.8778
164,1.0,0.8771
165,1.0,0.8785
166,1.0,0.8772
167,1.0,0.8765
168,1.0,0.8768
169,1.0,0.8772
170,1.0,0.8772
171,1.0,0.8765
172,1.0,0.8778
173,1.0,0.8781
174,1.0,0.8782
175,1.0,0.878
176,1.0,0.8767
177,1.0,0.8782
178,1.0,0.8773
179,1.0,0.8774
180,1.0,0.8777
181,1.0,0.8768
182,1.0,0.8768
183,1.0,0.8784
184,1.0,0.8784
185,1.0,0.8774
186,1.0,0.8759
187,1.0,0.8764
188,1.0,0.877
189,1.0,0.8773
190,1.0,0.8757
191,1.0,0.8764
192,1.0,0.8772
193,1.0,0.8778
194,1.0,0.8774
195,1.0,0.8769
196,1.0,0.8774
197,1.0,0.8763
198,1.0,0.8778
199,1.0,0.8779
200,1.0,0.8778
